,mode
3331,0
19192,3
44608,1
9605,3
37083,3
5615,1
22925,1
63964,1
24085,0
21760,3
48750,1
29692,1
25602,1
52414,1
58973,1
73975,1
37677,0
48743,3
47796,1
48974,1
48425,3
10928,2
26190,3
61690,3
74578,3
7019,0
2155,3
15839,3
46149,3
53452,0
66626,3
55175,3
46668,1
59003,3
70929,3
43755,0
23653,3
19352,1
32632,3
9947,1
25061,3
50119,3
54699,3
20917,1
56196,0
19514,3
40503,0
42325,0
43185,3
29814,0
28223,3
80562,3
63576,3
73857,1
74771,1
12122,1
56147,1
62167,0
66194,1
77561,0
80437,3
38973,3
20396,3
44846,0
50396,1
21125,3
19050,3
20114,0
40154,3
23010,1
81044,3
60616,2
60040,3
77562,0
56152,3
71740,3
72671,0
73967,2
5943,1
54808,3
39300,0
74280,3
74969,1
51319,0
6094,3
73376,1
28174,1
18212,3
15380,1
43401,3
21883,3
47738,1
43739,3
8933,3
57755,0
39222,1
38345,1
52330,3
69501,1
54359,2
72947,1
32264,3
10952,1
22555,3
73716,1
45153,1
56143,3
68479,0
53648,3
64587,1
37075,3
68275,3
61726,3
21803,3
72072,0
69120,3
45037,3
68293,2
24450,3
14962,1
40244,3
58940,1
19575,0
72259,1
5902,1
11230,1
45168,3
45038,3
68645,1
34571,1
41745,3
24734,1
27444,1
46982,1
41716,1
49330,3
38798,3
72295,1
64270,3
19504,3
38909,3
5691,1
12442,3
205,1
24642,3
59315,2
50782,1
60021,3
60012,3
958,1
38469,1
16689,1
29369,1
2600,3
35539,1
6800,0
25622,1
51423,1
13317,3
23758,3
8109,3
61700,3
29372,3
41936,0
69689,2
615,1
58981,0
58650,3
31415,0
75972,3
8167,3
46176,1
32600,1
12089,1
58739,1
64198,3
79973,1
26240,1
35788,1
40800,1
1476,1
38516,3
65029,3
42032,0
11628,3
36641,3
37499,3
13105,3
49746,3
15162,0
75496,3
6590,0
50,3
19984,3
30740,3
37780,3
29379,3
20243,1
20782,1
31449,3
76005,0
8916,1
40950,1
42653,0
63721,1
67995,0
73394,3
20501,3
21788,3
9218,1
33978,3
47376,1
70465,1
10977,3
36992,1
25099,1
47027,3
25823,1
9012,1
37596,3
4260,1
63410,1
5027,1
45852,3
21248,0
70612,3
20193,3
14620,0
15993,0
70801,3
9360,0
36067,1
43908,3
67018,1
23202,3
29024,1
57966,2
37760,3
65197,1
59303,3
1223,1
38237,3
3625,1
52077,3
40880,1
42553,3
67831,3
62726,1
61271,1
51434,1
27332,1
23636,1
54843,0
16146,1
982,3
60886,1
41495,3
24507,0
4752,1
71984,3
46110,1
68903,1
31676,1
41163,3
15231,0
71148,1
52508,1
62002,3
64873,3
59612,1
65950,1
50317,0
24133,1
43578,3
33282,1
16433,3
39978,3
56317,3
14242,1
47177,3
77826,1
63081,3
69654,0
23055,1
69117,3
9586,3
14919,1
49875,3
2860,3
23485,3
64910,3
45819,0
39913,3
45013,1
28274,3
46350,1
42517,3
79032,3
19920,1
238,1
26245,1
7660,0
59790,0
18991,1
14498,1
5948,3
70156,3
34553,1
60820,3
10349,3
71178,0
58914,2
55037,3
10680,3
60709,3
43774,3
30847,0
50849,3
37918,1
22135,3
24604,3
47594,3
7804,3
48673,1
19763,1
66313,3
27358,0
8172,1
3934,1
47411,3
17568,0
18423,1
63094,0
18744,3
10731,1
54431,3
26521,1
21951,3
51116,1
8657,1
5015,3
23053,1
59196,0
74022,3
33193,1
2452,3
7398,1
79245,3
3364,1
36587,3
27946,3
41043,0
73722,3
29767,1
33490,0
9445,1
37832,1
34814,0
71718,3
68638,3
39095,3
3061,3
6123,3
54715,3
9623,0
25574,0
11251,1
36085,1
50588,1
18288,1
28155,1
1629,0
40151,3
64538,1
46515,1
75531,1
52832,1
79113,0
2056,0
24067,3
21506,0
6015,3
21106,0
6647,3
58171,3
57391,0
72510,1
27729,3
17401,0
30609,3
46745,0
28830,3
42154,3
45463,3
3975,1
23733,0
17587,1
68571,3
9179,1
30856,0
42916,1
79799,1
9780,1
16025,1
68013,1
66714,1
43048,3
76363,1
56319,0
69751,3
26352,3
74774,3
64141,1
5837,0
17829,3
53616,3
74895,0
33053,2
62402,1
12674,3
58176,3
71165,3
29778,0
58906,1
33290,3
3048,3
49546,1
44713,1
34841,1
64467,0
66236,3
73642,3
29810,0
34747,3
26439,1
31478,0
40670,3
81047,1
64708,3
42844,1
17676,0
59673,1
22277,3
65403,3
56309,1
35829,1
17540,1
78924,1
40118,0
71867,1
54606,1
36524,3
23550,3
2919,3
75729,1
44771,1
72491,0
52776,3
21021,1
41646,1
35732,1
57693,1
36523,3
17388,0
22354,3
79238,3
18748,3
20405,3
30723,3
10934,1
71964,1
30804,3
23412,1
71801,1
70217,1
72704,3
74706,3
9495,1
7593,3
18866,1
60285,3
25532,3
66909,1
51524,3
42095,3
69884,1
56298,1
42381,1
54836,3
78138,0
65875,1
63281,3
75122,1
64054,3
46647,3
737,3
29473,3
60658,3
8833,3
76037,3
79200,1
36417,3
80020,1
27549,0
67353,1
34626,1
45331,2
59683,3
129,3
24977,0
61134,3
64967,1
4789,3
32398,3
3194,0
31016,3
47198,1
23324,0
14396,0
30394,1
13149,3
61526,1
36171,1
29394,0
25600,1
62325,3
34421,3
37790,3
32750,3
9820,1
33922,3
59629,3
9457,1
55438,3
53629,3
65555,0
70857,0
23729,3
1643,3
16277,3
62286,1
62129,0
35255,1
70546,0
24942,3
56539,3
62425,0
36136,0
76148,3
18640,1
30486,1
27525,0
79920,1
41201,1
44775,0
79561,0
42926,1
50801,0
67778,3
43095,1
24343,1
51466,0
45693,3
73883,3
7894,0
40416,1
11273,3
76314,3
14629,1
10348,3
48988,0
80002,1
33519,3
10273,0
69431,3
75064,0
12835,3
65227,0
78835,3
34854,3
72002,3
11844,3
51954,3
56210,0
46115,0
74612,3
12864,3
54818,0
78778,3
61217,1
35597,3
14718,3
48720,3
70155,0
44220,3
38079,1
15784,3
26520,1
70635,3
59954,1
19673,0
22343,3
49691,1
77785,3
75036,0
8752,3
48951,1
30657,1
55416,3
68261,3
77495,3
77184,1
33556,0
28357,3
11123,0
19929,0
55262,0
7160,0
47951,1
45999,1
44400,1
18883,1
36180,1
10108,3
15636,3
32743,0
48232,1
39137,2
17422,3
24315,0
68741,0
50302,0
58073,1
56831,1
12197,2
8734,3
48838,3
47969,1
54313,3
13368,1
26720,0
77226,1
3291,0
17338,3
18079,1
34720,3
72037,1
48086,0
10872,1
58188,3
77919,3
17426,3
74867,3
67719,0
1783,0
71412,3
48242,1
36230,3
50528,1
61109,3
48465,1
31795,3
5462,3
70252,3
80281,3
68473,3
67403,1
77931,3
15873,3
73407,0
8967,3
79054,1
24657,3
17412,1
67896,1
14012,3
50710,3
69503,1
23908,0
26141,3
29190,1
41095,3
3449,1
10051,1
49192,3
73602,1
16225,1
55723,3
69645,3
7141,1
20910,3
31066,3
42135,3
25028,1
53079,1
53106,0
41232,0
20343,3
41538,3
62185,3
77534,3
70489,1
21705,1
64703,0
69475,1
60582,1
40821,3
68492,3
53121,1
31087,1
19158,0
72098,0
62408,0
663,1
2118,1
14071,0
1130,0
63219,3
60308,0
22233,0
5397,3
32046,3
24668,3
27571,3
22003,1
79332,1
44258,1
5620,3
31952,1
71924,0
15064,1
1238,3
6659,0
59757,0
6109,3
72759,3
55215,3
15583,0
38892,3
72542,1
48322,3
58168,3
61671,1
69038,1
70863,3
6661,3
6967,1
39427,3
18280,1
50511,1
50701,3
12303,3
15303,0
22032,1
72393,0
27949,0
39235,1
41098,0
47452,0
32628,3
63960,1
15324,1
21387,1
58920,1
10960,3
30011,1
74889,1
2064,1
63554,0
24512,3
70184,1
42949,1
79170,1
52189,3
51712,3
62126,0
57353,3
63560,0
24119,0
2802,1
72773,3
9145,3
14878,2
47728,3
25906,3
69777,3
42369,3
70510,3
66640,3
21236,3
15015,1
74973,1
41516,1
33700,1
80987,3
14333,3
20171,0
30284,0
23216,1
80549,0
61572,3
32406,0
55208,3
37555,1
52342,3
64854,3
2076,3
43794,1
25666,3
22820,1
2674,1
69062,1
21383,3
27190,1
14834,2
58,1
33241,3
28207,3
48503,3
72571,0
30129,3
21747,3
39044,3
65231,3
12559,3
49212,0
79277,1
1293,1
37664,1
76515,0
72179,3
7121,1
5166,3
48070,3
33050,1
25333,2
45166,1
15494,0
58900,0
61040,3
68236,2
33087,3
80671,3
5250,0
38292,2
17044,1
60985,1
16011,3
41353,1
11330,1
64320,0
32573,3
66538,1
26234,1
30273,3
78860,3
49336,3
39491,1
45111,1
79680,1
58730,1
37693,2
14323,3
9047,1
78656,3
61683,1
44941,0
2953,1
1607,1
54391,1
78776,0
61589,2
16285,2
8291,0
61102,3
79382,1
37204,2
21053,3
27041,1
70618,1
23118,1
8129,0
66189,3
54459,1
16148,1
863,0
24798,0
42530,3
46454,3
10473,3
22516,1
55090,1
2821,3
18405,3
2164,1
5280,3
18940,0
28183,3
39857,1
19728,1
78010,3
70139,3
72177,3
69617,1
75725,0
66786,1
42837,1
36734,3
72934,0
49029,1
64480,1
39909,3
4983,3
32977,1
16139,1
28330,1
64482,3
59810,1
69745,3
1561,3
41753,1
22880,1
72497,1
63944,3
80142,0
26761,1
25277,1
79502,1
53009,1
5950,3
13385,3
41730,0
77460,1
3970,1
63327,0
59430,2
69819,2
13601,0
54918,0
37078,3
2589,1
50155,1
40462,3
42967,0
78611,1
4721,1
16066,1
65994,3
74387,1
2555,3
44557,0
28805,1
74475,1
80733,3
58228,3
74738,0
73915,0
15489,1
78960,3
44138,1
64512,1
26671,1
9369,0
24125,1
19861,3
1010,2
43614,3
48708,1
5363,0
1505,1
42734,3
22695,1
38233,3
66470,3
19283,3
40565,3
56550,1
34111,1
49079,0
24935,1
33542,2
7407,1
17013,3
14860,3
3086,3
80744,3
30340,0
32486,3
59395,3
10246,3
60360,1
65282,3
78489,3
17748,1
40711,1
57114,1
58620,1
56795,2
31828,1
21148,0
73096,1
8389,3
37739,1
20099,3
28184,3
40382,1
59998,3
23088,1
23659,1
50526,0
31147,1
50775,1
50388,2
21536,1
22102,3
80355,0
35162,1
61340,1
24883,3
5769,0
20547,1
18946,3
49057,0
22068,3
26255,3
40540,1
66863,3
6613,3
52237,3
67955,3
8083,3
500,3
2335,3
72016,1
67953,3
16652,3
518,3
32151,0
7159,0
69709,1
53968,3
6360,3
26583,1
56141,0
31280,1
6654,3
50089,3
45452,1
17373,2
59613,1
57277,3
59478,0
4965,2
37117,1
10046,1
52271,1
11226,1
64057,3
71586,2
6218,3
25236,0
80692,0
55499,0
76892,3
52196,3
27566,3
80980,3
15634,0
62898,3
75666,1
42278,1
1769,3
26283,3
36476,1
51940,3
32746,3
55831,1
79322,3
23814,3
67035,1
52714,3
49282,0
27835,3
61064,3
21302,0
31423,2
77427,3
21966,0
9815,1
13786,3
34593,1
60521,0
36672,1
73209,3
15648,3
65696,0
56790,0
29178,1
22061,3
22150,1
65228,3
71067,1
80909,0
34984,1
39097,3
28368,3
63969,3
68635,0
33166,1
80153,1
27371,3
29974,3
20455,1
74223,1
10306,3
12943,3
24723,3
14877,1
58260,0
70558,3
72841,0
78748,3
46339,1
27799,1
58528,1
64600,3
49527,3
77002,3
48197,3
20426,1
65499,1
35085,3
57879,1
32780,1
9907,2
48415,1
366,0
56959,0
18910,3
8669,3
52357,3
51042,1
63783,0
64175,0
62072,1
38734,1
77233,0
23057,1
61248,1
20998,3
45897,3
23533,0
75359,0
2665,3
62461,1
6033,1
16925,1
63545,3
53974,1
24230,3
31253,3
30694,3
49606,3
39726,1
65700,2
61196,3
55892,2
78255,3
8303,1
46627,3
64165,0
68767,1
73024,1
67388,3
57443,1
76031,1
78965,3
16120,1
10663,1
43724,3
58177,3
4787,3
59051,3
26925,0
69602,3
4474,3
8261,1
43491,0
12279,3
61274,1
41534,1
33701,1
4355,2
76805,1
28887,0
54957,1
46429,3
24283,3
79181,0
43152,3
52092,3
78964,3
78868,0
16238,1
75982,0
15554,1
11066,0
8262,1
67800,1
21859,1
27280,1
22380,0
6472,1
76667,0
52331,0
17336,3
12907,0
52499,3
57072,3
5000,1
70904,1
80449,1
42500,0
27273,3
26862,0
45959,3
79213,1
14990,3
9039,0
35178,1
16208,3
77162,3
11170,1
65382,1
17458,1
28842,3
50924,3
62197,1
59331,3
54337,1
8366,1
44158,3
25909,1
77225,1
3936,3
10176,3
8043,3
55491,1
49456,3
12703,1
72122,3
61743,1
40533,3
45588,0
78692,1
33959,3
72183,3
58194,1
59184,1
40658,3
28570,1
52158,3
43773,3
17335,3
32076,3
48402,1
45076,3
33236,3
13012,3
43188,3
26558,1
22483,0
15846,3
4257,3
29312,0
49769,3
66846,1
5054,3
22289,0
14281,2
79715,0
19644,3
18371,0
32548,3
79640,0
67009,3
8758,3
56416,1
23707,0
23395,3
77545,1
58465,3
8699,1
74507,1
29533,0
38286,0
67158,3
44361,3
3526,3
80997,3
10027,3
17245,1
14618,0
78968,3
42002,1
10782,0
58326,3
17167,3
2596,3
20872,3
34810,0
79636,1
8724,1
52185,3
33368,0
58209,3
56578,3
7504,0
10426,0
68683,3
56333,3
20449,1
14319,0
10384,0
184,1
4352,2
79928,1
23528,3
22448,1
46861,3
70381,1
24194,0
15154,3
5840,3
6563,3
79336,3
68257,3
77880,1
36153,1
78371,1
78628,1
60062,1
23438,1
58600,3
14708,3
5385,0
10832,1
61724,1
62001,3
63427,1
38785,3
20943,1
18669,3
41298,1
6473,0
25912,1
13690,1
66008,3
4681,3
60262,0
45678,1
34889,1
79345,0
69737,1
10119,3
20511,1
44588,3
1528,3
15819,1
24956,1
3773,1
29696,1
35658,3
38135,3
37622,3
67561,1
59919,0
14735,3
68281,3
68658,1
12937,1
60857,3
62103,0
31139,1
27326,0
33952,1
74790,3
3006,0
53149,1
6566,1
66775,3
43874,1
74673,3
11480,3
68441,0
3044,3
65961,3
14751,1
51163,1
14178,3
21652,1
29954,1
38130,3
5316,3
44104,0
53516,1
71100,0
35194,1
16490,1
70438,3
4111,1
31668,0
75053,3
60558,1
4799,3
30276,3
43888,0
36679,3
80552,1
79925,1
79198,1
9879,1
70357,1
80457,3
40430,3
32646,0
9305,1
53177,3
45986,1
58813,3
27569,3
1436,3
16312,3
30498,1
23453,3
17659,1
32806,1
49862,1
56377,0
9901,1
51284,3
35886,1
36622,3
26038,3
72414,0
27484,1
64771,2
28892,0
18066,2
26296,3
20551,3
41598,3
4132,3
55919,1
60972,1
63910,3
5315,3
54610,3
12420,3
32664,3
45489,0
79287,0
23563,1
59886,3
46025,1
39238,3
78802,3
15782,3
26219,1
18179,1
6834,0
72811,1
30716,3
17441,3
40455,3
7699,1
30473,3
26543,1
35319,0
4522,1
60135,0
16829,0
34169,3
58065,0
53952,1
68362,0
21007,3
50646,3
10467,0
71013,1
51312,1
24996,1
16246,1
16668,1
32419,3
33766,1
35650,0
63867,1
72280,0
65267,1
56306,0
68599,3
40129,2
7169,3
63766,3
28410,3
17384,3
29945,3
27821,1
37049,1
77190,0
49454,3
19491,0
23914,2
23424,1
9748,0
27967,0
52813,3
17809,3
41120,3
2379,0
40168,1
17545,3
111,3
62996,3
24726,0
69273,0
74002,0
9388,3
28893,0
7393,1
34142,1
39242,1
72973,3
56332,1
5702,3
23404,1
27383,1
65907,1
56105,3
47419,1
4942,1
6259,1
56751,3
71499,3
50697,3
5942,1
39244,0
29654,3
78838,3
59486,3
17032,3
71124,3
52927,1
47387,3
55372,1
10431,0
60301,1
23795,1
3684,3
59784,1
32294,1
35249,0
50254,3
18242,3
35416,3
7532,1
15234,1
23703,1
51408,3
34370,1
48469,1
14372,1
52627,1
74057,3
15329,3
71007,1
9461,1
71703,3
9840,0
7464,0
56955,1
22205,3
52452,3
35139,1
73204,3
21159,0
15930,0
44845,0
34592,1
62985,3
62798,3
19796,0
3851,1
64889,0
28514,1
16746,0
79718,0
30982,3
22426,0
26732,3
43200,1
60840,1
43085,3
36375,3
15589,3
64409,3
76541,3
38921,3
1320,3
81039,3
43336,0
54532,1
55332,3
40078,3
18330,1
70063,3
49607,3
8486,3
66087,1
20860,0
62294,1
54486,1
35571,3
17430,0
52221,1
94,1
24009,1
69557,3
33682,1
68730,1
70814,3
45056,1
35380,1
14393,1
594,1
10633,3
78446,3
40641,1
39979,3
68213,0
71979,3
45101,3
73954,3
59019,1
19163,1
62244,1
77447,0
42889,1
4901,3
18383,0
41521,0
21529,0
21952,3
38349,2
40878,1
67170,1
64334,3
68557,3
31509,3
71456,1
51843,1
44345,1
78235,3
17310,0
28750,0
53243,1
45511,0
43098,1
14002,3
30399,1
55043,3
42800,1
68522,1
13621,0
17716,3
41992,0
5149,3
15115,1
43290,3
19072,0
211,3
69887,3
76275,2
38805,1
41291,3
13065,1
62969,1
20239,1
45073,2
44858,3
16007,3
59225,3
59232,0
24892,3
59267,1
70225,3
27426,3
76171,1
72036,3
44109,0
80074,1
8250,3
5362,0
62497,3
68330,0
6385,3
80753,1
15169,3
75232,3
78440,0
33844,3
13246,3
18318,1
79440,1
28305,3
29032,1
79106,3
74009,2
74169,0
66404,1
79489,1
67501,0
54462,1
987,1
56967,3
18409,3
25176,1
63123,0
21695,3
36895,3
75472,1
40449,3
9280,3
32309,0
30632,3
65158,1
2928,1
30412,3
30358,1
1908,3
30932,2
58574,1
20529,3
61331,3
34361,1
4383,0
17084,3
7443,3
55597,3
71647,1
11885,1
47345,1
64006,3
14306,1
61339,1
26998,3
52268,1
53494,0
81081,3
52236,3
58799,3
69470,1
21658,1
48171,1
76111,3
71812,0
37814,3
37690,1
37355,1
42864,3
43634,3
39492,1
8698,3
19359,1
17408,0
35575,3
30416,0
20724,1
12270,3
8496,3
34469,3
46533,0
18477,1
67261,3
80098,1
31786,1
37850,3
511,3
73257,3
72413,3
3333,0
69288,3
24789,0
56586,3
25444,1
39618,1
51500,3
54812,1
4544,1
57520,0
43610,3
59145,1
6940,3
75900,3
7222,1
62151,1
59547,3
65285,3
51542,3
21881,0
65841,3
80702,3
65296,3
5378,3
15582,0
8573,3
25511,3
8367,1
28432,0
24940,1
66198,1
50513,1
35764,3
28981,1
66063,2
8631,0
28702,0
49581,3
24064,3
53533,3
34764,3
29011,1
54033,0
37550,1
34052,3
17610,3
35572,3
69168,1
55342,3
75310,1
54235,0
903,0
41091,3
49150,1
62059,1
63176,0
15414,3
49237,3
79663,1
18642,1
35847,1
6389,1
24550,1
52168,3
81016,3
37756,3
50805,3
1532,3
35059,3
15657,3
9449,0
23021,3
41230,0
41401,1
24575,2
48239,3
69285,3
18366,3
42637,0
3685,0
42185,1
11202,0
13421,3
56078,3
47958,0
27299,3
11564,3
33521,3
31644,0
40751,3
78500,3
72614,3
53294,3
75879,0
71006,1
19727,3
41576,1
34837,0
30194,0
74793,0
59696,3
60895,1
25654,1
63908,3
11341,0
2175,1
8816,1
37851,3
61177,0
53257,3
40799,1
13111,1
14425,0
15065,3
68561,3
63165,1
4521,1
6402,3
70337,3
40225,1
68173,3
78746,3
66635,3
9664,3
20,3
50235,3
78492,1
6450,0
63179,1
47252,0
11748,3
37996,1
4920,0
71459,3
54210,1
8163,1
38176,2
58249,1
74956,2
14255,3
78809,3
12699,1
75482,3
57290,1
10908,3
47310,3
45538,0
19523,1
62014,3
24583,3
20439,1
14642,1
33550,0
21134,3
17197,3
46221,1
19708,3
7883,3
62444,3
22631,0
50075,3
27617,3
3107,1
7925,3
62670,3
57228,0
77316,3
62398,3
79319,3
26269,3
56006,1
35592,3
51603,3
55822,1
30802,3
27075,1
66836,1
50021,1
57396,1
75260,3
35342,3
55013,2
51782,1
76554,1
48022,1
60067,3
9597,3
59262,1
9711,3
52433,0
47455,0
60945,3
39776,3
51534,3
36725,0
80222,1
6820,1
41848,3
66600,3
39423,3
62931,1
14507,3
62805,1
20373,0
58027,1
3692,3
78677,0
1600,1
78328,1
43154,3
7814,1
49349,1
39008,0
6734,0
4288,3
22580,3
24514,3
26875,2
53619,1
58334,0
58582,0
45206,3
56878,1
5631,3
73672,1
78549,3
23798,3
32521,1
31566,3
74955,2
58513,1
72238,1
1110,0
46698,0
47774,3
8382,1
62866,0
58704,1
30008,3
45266,3
69712,3
23634,1
56690,1
46062,3
63303,3
80913,0
78064,3
50659,1
27912,2
42756,3
47941,0
26008,1
59577,3
63130,1
72422,3
183,3
9511,0
35934,1
21311,3
64509,1
72155,3
73828,3
34723,3
75871,1
41721,1
36855,3
56441,3
28255,1
55715,3
23504,3
74123,3
533,3
56144,0
3830,3
37193,2
37403,3
22525,1
12985,1
73854,1
63967,3
69238,2
26173,3
46666,0
76612,0
52044,3
52129,3
80642,1
25530,3
3992,1
24667,3
46303,3
72725,0
59739,1
17950,1
38218,1
37282,0
59402,1
57026,0
54913,3
15729,3
28106,3
34312,1
15668,2
3881,3
10796,0
10991,1
62683,1
27476,1
22559,0
25727,3
21971,3
26044,1
59618,1
9321,1
4642,3
6320,3
3055,0
48875,2
12318,3
69057,1
27293,1
3599,0
22286,3
25741,3
32683,3
75708,3
34555,0
39433,3
17745,3
3307,0
26539,0
7282,0
30161,3
78190,1
38398,3
34072,1
36807,1
62651,1
71314,3
52748,1
60746,0
12644,3
55412,1
2407,3
76913,3
18728,3
35844,1
26883,2
52182,0
61608,1
18510,0
40663,3
28562,1
67346,3
73879,3
56680,0
11095,0
41205,3
59314,2
51869,1
32925,0
4076,0
3577,3
69736,3
55008,2
9335,3
73040,3
6114,3
48599,1
33939,1
57295,0
20773,3
29164,3
9859,1
52165,3
50658,0
73478,0
69189,0
76214,0
18953,3
56289,1
3206,1
65488,3
5630,3
68955,1
80519,1
32735,3
32145,1
58360,3
57033,1
4112,1
22455,1
43319,1
80415,1
75351,3
25874,1
45134,3
68737,0
57205,0
22218,3
70648,1
51943,1
48586,3
16772,1
36126,1
38669,3
34094,1
55046,1
27215,1
50802,0
27257,0
4959,3
17223,3
34189,1
9966,3
15624,3
39309,1
33709,3
6641,3
44436,1
77963,3
10002,1
9765,3
63788,0
16442,1
69242,0
23397,3
53839,3
2696,0
28793,1
25107,1
8498,3
48657,1
78751,3
24767,3
39879,3
43722,3
48566,3
5028,1
10745,1
55178,3
43315,3
43201,1
49986,3
40178,1
54795,1
32286,1
26465,3
68078,1
52148,3
24365,1
15675,3
38502,0
41277,3
44153,1
58473,1
12020,3
20096,3
70811,2
3902,3
9236,1
37322,1
44040,3
22940,0
71089,1
59817,3
19755,3
16204,0
23301,1
55983,0
23901,1
57954,0
11467,1
49956,3
28548,1
43381,3
26863,3
73576,1
26437,0
11640,3
66084,1
29376,3
77480,3
51142,3
11952,3
70625,1
16575,0
81078,1
67156,1
29236,3
29202,0
22253,3
16820,2
5008,1
4297,3
75486,3
45414,1
78148,1
33895,1
35548,1
1799,0
59241,0
56160,3
2387,3
63140,3
78659,3
31500,3
6066,3
3512,1
23384,1
38698,0
40324,3
19014,1
45344,0
38526,3
20672,3
80161,1
77635,3
57788,1
26913,3
2263,0
7802,3
3145,3
3260,0
42176,0
27385,1
17229,1
67310,3
68376,0
31949,1
74238,0
50010,1
22502,1
53233,3
1511,3
31695,0
66480,1
48786,3
37956,1
70688,1
13117,1
15376,0
80101,1
13698,3
49625,0
12803,1
58584,1
46491,3
68315,3
41783,3
72961,2
79310,3
48897,3
51003,1
39925,3
47931,1
67839,2
14039,0
50833,3
50604,3
39536,0
59453,0
48737,3
36719,3
73801,3
27494,1
11148,2
69089,1
29672,3
21784,3
49451,3
17234,1
68358,1
20010,0
2246,0
13392,3
16220,0
55535,1
53270,1
25801,3
1711,1
66252,1
66905,1
37869,3
66940,1
35865,1
4329,1
7867,3
72677,3
42340,1
18680,3
21230,0
3657,1
61050,3
51105,1
47940,0
24241,0
24408,1
54091,1
21032,3
8981,1
5969,3
48155,3
74430,1
28088,3
36551,1
38400,3
67804,0
73807,3
3392,1
46126,3
74830,3
73281,0
17077,1
24680,3
60664,1
18675,3
59263,1
68623,3
16484,3
27086,0
51630,1
54583,1
59967,3
26485,1
34297,3
1286,3
48398,3
15059,0
71661,3
71054,3
12454,2
21699,3
17215,1
47475,3
18227,2
57435,1
22564,3
34404,1
63038,3
57263,1
39181,3
1845,3
7501,3
9566,0
75344,3
61471,0
76757,3
5452,1
704,1
41457,3
22444,3
52771,3
79581,1
7425,1
44787,1
20765,3
44763,3
25301,3
48328,1
62019,3
78123,3
3549,0
1766,1
73764,3
72011,1
30580,1
42448,1
21291,1
52275,1
13200,3
15233,3
78060,1
9643,1
53790,1
25835,3
57389,3
50907,1
50807,1
45610,0
30484,0
25185,0
52474,3
27097,3
9665,3
53013,0
25587,1
19336,0
18472,1
43436,0
981,3
36025,1
62814,3
52647,3
5267,0
62303,1
25822,1
47963,1
17184,0
64289,2
31661,1
9675,2
77559,1
52442,3
15958,3
22333,0
54643,2
63853,3
50668,3
51222,3
37822,3
13566,3
35200,0
73361,1
32499,3
17903,0
75915,3
71136,0
5285,1
78811,3
6584,0
35985,1
2024,3
23696,1
7188,0
62907,1
66332,0
21797,0
71105,3
69413,3
27685,1
15389,1
16258,1
42082,1
52253,0
77878,1
74778,1
60611,3
26,0
38533,0
43815,3
19483,3
17177,3
45291,1
10248,3
38839,1
5700,3
74294,3
13536,1
73198,3
52798,1
40728,3
22838,3
37886,3
18615,1
22388,3
17974,3
15828,3
76817,1
79571,3
46901,1
45810,3
45891,3
1082,1
20758,2
30183,0
35989,1
52833,1
18687,0
47950,1
19930,1
60669,3
10596,1
52879,0
12787,3
70700,2
35481,3
22540,3
39115,0
39593,3
11143,2
47289,3
3959,3
38493,1
24644,3
79655,1
65180,0
62982,0
434,3
80681,3
25370,0
51986,0
2203,3
69530,1
30041,3
48634,1
79751,3
40274,1
33069,1
38397,3
27597,3
15174,3
49895,1
25710,3
71860,1
71998,3
43175,3
68774,3
7240,1
63332,1
53389,1
17316,3
41150,1
27272,3
74438,1
80084,0
42477,0
15945,1
44297,1
34136,1
36972,3
12210,2
30806,3
65365,0
10712,1
7066,3
37830,3
42213,3
67471,3
28582,1
4899,3
58282,3
73039,3
10662,1
62906,1
53143,0
3447,1
58122,3
19405,0
24911,3
46764,3
75850,1
42723,1
65283,3
15402,3
4595,1
47836,1
44852,1
62813,3
46281,0
54499,0
19362,1
64037,3
12194,3
55685,0
26714,0
78201,1
54145,3
31276,1
3811,3
13123,0
2291,1
17600,1
55916,3
69139,0
13286,3
16040,3
79851,1
43473,0
37930,3
78828,3
1659,1
59414,1
29022,3
68513,1
37367,3
79037,3
46629,0
24288,1
65687,0
17175,3
81052,1
11755,0
58951,0
38289,1
39142,1
65195,2
79978,2
9428,3
46612,0
23765,1
27503,3
74007,0
32400,3
78822,3
20875,1
33948,1
16482,3
2606,3
6414,1
7038,3
5,3
19547,1
11663,1
49613,3
60955,1
440,1
69001,3
80230,3
44322,3
67474,1
9117,0
18909,3
4870,1
6565,1
27460,1
7704,3
71336,1
79685,3
46458,1
27603,3
24647,1
79997,3
29281,2
7664,0
9821,2
33064,0
74047,3
6457,0
42269,3
76890,3
27219,2
12875,1
8302,1
21330,1
59799,3
53900,0
25465,1
49979,3
69070,0
13727,1
22873,3
4454,3
3515,0
24496,3
57805,1
45104,0
36660,3
68149,0
58390,1
22560,1
62708,0
60523,3
26567,3
9953,1
56087,3
28522,1
17959,1
55735,0
24276,3
50672,3
80861,0
1617,2
14219,2
12121,1
78082,1
9522,3
63825,1
74788,3
37697,3
17693,1
41751,1
73860,1
63238,1
42597,1
65941,3
16603,3
4123,3
46326,0
67573,3
24331,1
66558,3
75205,1
7434,1
69834,3
16650,3
51798,3
63797,0
58013,1
52979,1
56132,1
30624,3
74903,1
49107,3
74332,3
53817,1
13305,2
1263,1
8539,3
57065,3
56624,0
39386,1
51993,3
73308,3
42628,0
37305,3
59332,3
45906,0
18394,3
79306,0
10845,3
52669,3
395,0
58841,1
